Age,d180,d180N,L*,SST,Alkane,Alkanol,Sediment,Red,Green,Blue,Grey
2163,3.97,-0.32578288699999997,-0.987706381,0.632156526,-0.166806984,0.036315256000000004,-0.179777226,0.0,0.0,0.0,0.0
2165,3.889,-0.163406563,-0.899242267,0.632156526,-0.166806984,0.036315256000000004,-0.179777226,0.0,0.0,0.0,0.0
2168,3.79,0.035053389,-0.22924793,0.633416518,-0.166650939,0.036315256000000004,-0.177215127,0.0,0.0,0.0,0.0
2170,3.7030000000000003,0.20945758899999997,0.509968085,0.633416518,-0.166650939,0.036315256000000004,-0.177215127,0.0,0.0,0.0,0.0
2173,3.6710000000000003,0.273606261,0.687364603,0.632759205,-0.178908829,0.04294564,-0.17463965,0.0,0.0,0.0,0.0
2175,3.5389999999999997,0.53821953,0.446536165,0.632759205,-0.178908829,0.04294564,-0.17463965,0.0,0.0,0.0,0.0
2178,3.517,0.582321741,0.7232525959999999,0.631989778,-0.176625673,0.05439073,-0.172050688,0.0,0.0,0.0,0.0
2180,3.365,0.88702793,0.626444417,0.631989778,-0.176625673,0.05439073,-0.172050688,0.0,0.0,0.0,0.0
2183,3.405,0.8068420909999999,0.518439865,0.633477168,-0.17424467899999999,0.063685213,-0.16944813600000003,0.0,0.0,0.0,0.0
2185,3.4019999999999997,0.8128560290000001,0.015326823,0.633477168,-0.17424467899999999,0.063685213,-0.16944813600000003,0.0,0.0,0.0,0.0
2188,3.4139999999999997,0.788800277,0.216733812,0.634835831,-0.171597485,0.076413085,-0.16683188599999998,0.0,0.0,0.0,0.0
2190,3.568,0.48008479600000004,-0.153129626,0.6371942820000001,-0.170551008,0.076413085,-0.164552505,0.0,0.0,0.0,0.0
2193,3.678,0.25957373899999997,-0.281398335,0.6375571210000001,-0.17039001199999998,0.076413085,-0.164201831,0.0,0.0,0.0,0.0
2195,3.781,0.053095203,-0.42673831799999995,0.6426265170000001,-0.182915215,0.045497317,-0.161557859,0.0,0.0,0.0,0.0
2198,3.847,-0.079211432,-0.445597607,0.6426265170000001,-0.182915215,0.045497317,-0.161557859,0.0,0.0,0.0,0.0
2200,3.8569999999999998,-0.099257891,-0.359520725,0.644735995,-0.188376391,0.045497317,-0.160605191,0.0,0.0,0.0,0.0
2203,3.807,0.0009744080000000001,-0.389849961,0.6474601179999999,-0.19335766199999999,0.045497317,-0.16920386199999998,0.0,0.0,0.0,0.0
2205,3.714,0.18740648399999998,-0.175110971,0.648075426,-0.194247177,0.045497317,-0.171638039,0.0,0.0,0.0,0.0
2208,3.615,0.385866435,0.139250256,0.650382888,-0.195604301,0.050382369,-0.177198713,0.0,0.0,0.0,0.0
2210,3.5869999999999997,0.441996523,0.0073602780000000005,0.650359273,-0.19584883,0.050382369,-0.179433657,0.0,0.0,0.0,0.0
2213,3.498,0.620410015,0.18729722899999998,0.650323819,-0.196215965,0.050382369,-0.182789203,0.0,0.0,0.0,0.0
2215,3.565,0.486098734,-0.297703318,0.651966224,-0.201271746,0.058249525,-0.188409749,0.0,0.0,0.0,0.0
2218,3.642,0.331740994,0.13537017199999998,0.6533097760000001,-0.201200913,0.058249525,-0.19406059399999998,0.0,0.0,0.0,0.0
2220,3.556,0.504140548,0.471643205,0.6533097760000001,-0.201200913,0.058249525,-0.19406059399999998,0.0,0.0,0.0,0.0
2223,3.488,0.640456475,0.582254932,0.652514839,-0.199017778,0.07616215700000001,-0.199741985,0.0,0.0,0.0,0.0
2225,3.3939999999999997,0.8288931970000001,0.630254112,0.651293718,-0.198402623,0.07616215700000001,-0.205454169,0.0,0.0,0.0,0.0
2228,3.4210000000000003,0.774767755,0.579700626,0.6498834370000001,-0.197795592,0.079858339,-0.21190308,0.0,0.0,0.0,0.0
2230,3.4610000000000003,0.694581916,0.26799517300000003,0.648774956,-0.19731846600000003,0.082763538,-0.21697192399999998,0.0,0.0,0.0,0.0
2233,3.492,0.632437891,-0.42054882299999996,0.650553476,-0.20504443100000003,0.084110855,-0.222778005,0.0,0.0,0.0,0.0
2235,3.554,0.50814984,-1.0041375540000002,0.652370175,-0.215298556,0.084110855,-0.228615901,0.0,0.0,0.0,0.0
2238,3.7760000000000002,0.063118433,-1.259675369,0.655451357,-0.231274175,0.084110855,-0.234485873,0.0,0.0,0.0,0.0
2240,3.984,-0.353847931,-1.221084762,0.66009337,-0.24735841600000003,0.084110855,-0.240388186,0.0,0.0,0.0,0.0
2243,3.928,-0.24158775600000001,-1.172755679,0.664383685,-0.267492952,0.02526715,-0.24817766800000002,0.0,0.0,0.0,0.0
2245,3.783,0.049085910999999996,-0.58123123,0.667593495,-0.277029204,0.0026912909999999997,-0.255002589,0.0,0.0,0.0,0.0
2248,3.753,0.10922529,0.257371597,0.671167107,-0.283562023,0.0030108009999999996,-0.26260243699999997,0.0,0.0,0.0,0.0
2250,3.594,0.42796400100000004,0.593323589,0.674720268,-0.287644393,0.007467705,-0.267700608,0.0,0.0,0.0,0.0
2253,3.448,0.720642314,0.893102618,0.67753202,-0.290885671,0.022072406,-0.273194869,0.0,0.0,0.0,0.0
2255,3.3569999999999998,0.903065098,0.828745414,0.67753202,-0.290885671,0.022072406,-0.273194869,0.0,0.0,0.0,0.0
2258,3.3360000000000003,0.945162663,0.7515949609999999,0.673818867,-0.287353108,0.022072406,-0.284276254,0.0,0.0,0.0,0.0
2260,3.2569999999999997,1.1035296959999998,0.493705674,0.673818867,-0.287353108,0.022072406,-0.284276254,0.0,0.0,0.0,0.0
2263,3.267,1.083483236,0.6465527670000001,0.672928669,-0.284340035,0.035093844,-0.28986390100000003,0.0,0.0,0.0,0.0
2265,3.464,0.688567978,0.6754870829999999,0.67162183,-0.281756145,0.035093844,-0.295483206,0.0,0.0,0.0,0.0
2268,3.398,0.820874613,0.34329559600000004,0.671955407,-0.280353167,0.035093844,-0.299628725,0.0,0.0,0.0,0.0
2270,3.463,0.6905726240000001,0.118648481,0.6720765670000001,-0.279843584,0.035093844,-0.30113444,0.0,0.0,0.0,0.0
2273,3.508,0.600363555,-0.651146304,0.6739428000000001,-0.285646295,0.032767693,-0.305691595,0.0,0.0,0.0,0.0
2275,3.906,-0.19748554399999999,-1.031640436,0.676744793,-0.294358581,0.029275172000000002,-0.312533784,0.0,0.0,0.0,0.0
2278,3.8160000000000003,-0.017067406,-1.034283071,0.676744793,-0.294358581,0.029275172000000002,-0.312533784,0.0,0.0,0.0,0.0
2280,3.83,-0.04513245,-1.1938388359999998,0.6784637490000001,-0.302557372,0.003893604,-0.314450006,0.0,0.0,0.0,0.0
2283,3.87,-0.125318289,-1.0224466779999999,0.681901662,-0.318954955,-0.046869531,-0.318282451,0.0,0.0,0.0,0.0
2285,3.805,0.004983699,-0.739161567,0.681901662,-0.318954955,-0.046869531,-0.318282451,0.0,0.0,0.0,0.0
2288,3.6910000000000003,0.233513341,-0.047952993,0.685999657,-0.331555325,-0.053142902,-0.316828349,0.0,0.0,0.0,0.0
2290,3.727,0.161346086,0.277411743,0.687623938,-0.33035274800000003,-0.053142902,-0.315365866,0.0,0.0,0.0,0.0
2293,3.4539999999999997,0.708614438,0.39160531299999995,0.687623938,-0.33035274800000003,-0.053142902,-0.315365866,0.0,0.0,0.0,0.0
2295,3.435,0.746702711,0.315188342,0.68567325,-0.326416737,-0.053142902,-0.31389493,0.0,0.0,0.0,0.0
2298,3.2739999999999996,1.069450714,0.536371068,0.68652388,-0.331368809,-0.042340965999999994,-0.31241546600000003,0.0,0.0,0.0,0.0
2300,3.3080000000000003,1.001292751,0.494266401,0.68652388,-0.331368809,-0.042340965999999994,-0.31241546600000003,0.0,0.0,0.0,0.0
2303,3.3480000000000003,0.921106912,0.277896255,0.689159428,-0.33378557600000003,-0.042340965999999994,-0.310927401,0.0,0.0,0.0,0.0
2305,3.358,0.9010604520000001,0.130343193,0.6895730240000001,-0.333557738,-0.042340965999999994,-0.310295217,0.0,0.0,0.0,0.0
2308,3.43,0.7567259409999999,0.058751867,0.69112359,-0.332703578,-0.042340965999999994,-0.307925165,0.0,0.0,0.0,0.0
2310,3.6069999999999998,0.40190360299999994,0.016108248000000002,0.69013257,-0.333552677,-0.039008927,-0.307207377,0.0,0.0,0.0,0.0
2313,3.7260000000000004,0.163350732,0.018632068,0.6890328240000001,-0.334494933,-0.035311322,-0.30641084,0.0,0.0,0.0,0.0
2315,3.722,0.17136931600000002,-0.070788223,0.691047337,-0.33744993700000003,-0.035311322,-0.305288868,0.0,0.0,0.0,0.0
2318,3.772,0.071137017,0.11206782300000001,0.691767805,-0.338506762,-0.035311322,-0.30488760800000003,0.0,0.0,0.0,0.0
2320,3.775,0.065123079,-0.542916648,0.692896381,-0.33921453,-0.035311322,-0.303355389,0.0,0.0,0.0,0.0
2323,3.701,0.21346688100000002,-0.323395092,0.692991611,-0.339297137,-0.035074725,-0.304013999,0.0,0.0,0.0,0.0
2325,3.5389999999999997,0.53821953,-0.8964622740000001,0.694400089,-0.34051892,-0.031575391,-0.313755052,0.0,0.0,0.0,0.0
2328,3.5789999999999997,0.458033691,-1.070308986,0.696651818,-0.347292249,-0.052282993,-0.324216434,0.0,0.0,0.0,0.0
2330,3.6210000000000004,0.37383855899999996,-0.9209747359999999,0.696651818,-0.347292249,-0.052282993,-0.324216434,0.0,0.0,0.0,0.0
2333,3.548,0.5201777160000001,-0.420060814,0.701372491,-0.346709592,-0.046978253,-0.334740086,0.0,0.0,0.0,0.0
2335,3.395,0.8268885509999999,0.041181795,0.70195712,-0.346724307,-0.046978253,-0.338081478,0.0,0.0,0.0,0.0
2338,3.286,1.045394962,0.37901413799999994,0.701173018,-0.34600417,-0.046978253,-0.35597643799999995,0.0,0.0,0.0,0.0
2340,3.227,1.163669075,0.611235471,0.699467356,-0.34282239200000003,-0.031127414,-0.366690274,0.0,0.0,0.0,0.0
2343,3.3489999999999998,0.9191022659999999,0.655076121,0.699529508,-0.34166314700000006,-0.031127414,-0.371908814,0.0,0.0,0.0,0.0
2345,3.373,0.870990762,0.684759812,0.699595726,-0.340428086,-0.031127414,-0.37746865,0.0,0.0,0.0,0.0
2348,3.275,1.067446068,0.579169675,0.699364302,-0.33848093700000004,-0.031127414,-0.388312153,0.0,0.0,0.0,0.0
2350,3.583,0.450015107,0.21451321,0.699364302,-0.33848093700000004,-0.031127414,-0.388312153,0.0,0.0,0.0,0.0
2353,3.7439999999999998,0.127267104,-0.44201505700000004,0.7019172379999999,-0.339399338,-0.02676503,-0.40684483299999996,0.0,0.0,0.0,0.0
2355,3.835,-0.05515568,-0.15446933300000001,0.7025406240000001,-0.340510969,-0.02676503,-0.410196912,0.0,0.0,0.0,0.0
2358,3.94,-0.26564350800000003,-0.409043445,0.7025406240000001,-0.340510969,-0.02676503,-0.410196912,0.0,0.0,0.0,0.0
2360,3.912,-0.20951342,-0.492920707,0.7025406240000001,-0.340510969,-0.02676503,-0.410196912,0.0,0.0,0.0,0.0
2363,3.781,0.053095203,-1.113748451,0.7025406240000001,-0.340510969,-0.02676503,-0.410196912,0.0,0.0,0.0,0.0
2365,3.842,-0.069188202,-1.056030883,0.702550133,-0.34058664,-0.027054265,-0.410294806,0.0,0.0,0.0,0.0
2368,3.627,0.361810684,-1.328136883,0.70738508,-0.365113705,-0.059390773,-0.436157425,0.0,0.0,0.0,0.0
2370,3.655,0.305680596,-1.565385653,0.709248475,-0.373051488,-0.059390773,-0.443527535,0.0,0.0,0.0,0.0
2373,3.679,0.257569093,-0.276236282,0.7123315509999999,-0.37673984899999996,-0.07289710099999999,-0.447081554,0.0,0.0,0.0,0.0
2375,3.4789999999999996,0.658498288,0.056460094,0.7123315509999999,-0.37673984899999996,-0.07289710099999999,-0.447081554,0.0,0.0,0.0,0.0
2378,3.4160000000000004,0.784790985,0.33420650399999996,0.7139281890000001,-0.37669226200000006,-0.07289710099999999,-0.442665242,0.0,0.0,0.0,0.0
2380,3.404,0.808846737,0.393888487,0.7124501870000001,-0.376163109,-0.060236257,-0.438221585,0.0,0.0,0.0,0.0
2383,3.2680000000000002,1.08147859,0.40718641299999997,0.711032675,-0.373642672,-0.060236257,-0.433865382,0.0,0.0,0.0,0.0
2385,3.338,0.941153371,0.505839947,0.7109952359999999,-0.373576103,-0.060236257,-0.43375032799999996,0.0,0.0,0.0,0.0
2388,3.463,0.6905726240000001,-0.014918147,0.712246994,-0.371210461,-0.060236257,-0.42925121200000005,0.0,0.0,0.0,0.0
2390,3.5260000000000002,0.5642799270000001,-0.150371067,0.7123141470000001,-0.37095558100000003,-0.059631894000000005,-0.42842443,0.0,0.0,0.0,0.0
2393,3.5789999999999997,0.458033691,0.011486533,0.712614705,-0.369814808,-0.056926925,-0.42472397700000003,0.0,0.0,0.0,0.0
2395,3.423,0.770758463,-0.019047172,0.712614705,-0.369814808,-0.056926925,-0.42472397700000003,0.0,0.0,0.0,0.0
2398,3.417,0.782786339,0.139046694,0.712802258,-0.368864939,-0.056926925,-0.41558408700000005,0.0,0.0,0.0,0.0
2400,3.515,0.586331033,0.248827484,0.711701963,-0.36742693299999996,-0.049183565,-0.41097089299999995,0.0,0.0,0.0,0.0
2403,3.637,0.341764224,0.27919236199999997,0.7109120459999999,-0.36595927100000003,-0.049183565,-0.407659019,0.0,0.0,0.0,0.0
2405,3.69,0.23551798699999998,0.014610658,0.7105947029999999,-0.365369651,-0.049183565,-0.40632850200000004,0.0,0.0,0.0,0.0
2408,3.418,0.780781693,-0.601142608,0.7105947029999999,-0.365369651,-0.049183565,-0.40632850200000004,0.0,0.0,0.0,0.0
2410,3.305,1.007306689,0.10999577099999999,0.7105947029999999,-0.365369651,-0.049183565,-0.40632850200000004,0.0,0.0,0.0,0.0
2413,3.33,0.9571905390000001,0.739283696,0.708327287,-0.362851307,-0.034066413,-0.404831496,0.0,0.0,0.0,0.0
2415,3.41,0.796818861,0.803891062,0.7069873940000001,-0.359984574,-0.018296779,-0.40787491200000003,0.0,0.0,0.0,0.0
2418,3.318,0.9812462909999999,0.527801385,0.704892906,-0.356532487,0.000469251,-0.41093777600000003,0.0,0.0,0.0,0.0
2420,3.3569999999999998,0.903065098,-0.151018183,0.701697182,-0.35348481299999995,0.000469251,-0.415884222,0.0,0.0,0.0,0.0
2423,3.5260000000000002,0.5642799270000001,-1.215299071,0.6986957559999999,-0.355698841,-0.014400183,-0.42024492799999996,0.0,0.0,0.0,0.0
2425,3.5410000000000004,0.534210238,-0.937013442,0.6986957559999999,-0.355698841,-0.014400183,-0.42024492799999996,0.0,0.0,0.0,0.0
2428,3.6439999999999997,0.327731702,-1.091758152,0.700006702,-0.360158675,-0.042016187,-0.42338747299999996,0.0,0.0,0.0,0.0
2430,3.946,-0.277671383,-1.046555081,0.703145705,-0.365178781,-0.081199366,-0.42655042299999996,0.0,0.0,0.0,0.0
2433,4.156000000000001,-0.698647039,-1.3639384380000001,0.70677649,-0.370134649,-0.081199366,-0.42841926799999996,0.0,0.0,0.0,0.0
2435,4.101,-0.58839151,-1.713801287,0.7093307059999999,-0.37362104399999996,-0.081199366,-0.429733979,0.0,0.0,0.0,0.0
2438,4.146,-0.678600579,-1.587252739,0.7154035120000001,-0.399651498,-0.15145923,-0.43293834299999995,0.0,0.0,0.0,0.0
2440,4.033,-0.452075584,-1.225026282,0.7171446290000001,-0.404962812,-0.183416721,-0.432526794,0.0,0.0,0.0,0.0
2443,3.995,-0.375899036,-0.9831449859999999,0.719593633,-0.412433551,-0.22836719600000002,-0.431947921,0.0,0.0,0.0,0.0
2445,3.943,-0.271657446,-1.3680304019999998,0.722189735,-0.423563556,-0.22836719600000002,-0.430950984,0.0,0.0,0.0,0.0
2448,3.947,-0.279676029,-0.486356558,0.729284723,-0.436474815,-0.239991105,-0.42969902299999996,0.0,0.0,0.0,0.0
2450,3.738,0.13929498,-0.165796669,0.7322617579999999,-0.443426731,-0.275629687,-0.428937302,0.0,0.0,0.0,0.0
2453,3.6719999999999997,0.271601615,0.189223157,0.7330660990000001,-0.44473697100000004,-0.27320954199999997,-0.42841324700000005,0.0,0.0,0.0,0.0
2455,3.509,0.598358909,0.222405418,0.7345080909999999,-0.44587817700000004,-0.270933644,-0.427692268,0.0,0.0,0.0,0.0
2458,3.4339999999999997,0.748707357,0.492140953,0.7391924440000001,-0.44539303799999996,-0.270933644,-0.426088034,0.0,0.0,0.0,0.0
2460,3.407,0.802832799,0.634795819,0.7382011359999999,-0.44406175299999995,-0.270933644,-0.425355527,0.0,0.0,0.0,0.0
2463,3.259,1.099520404,0.6910190490000001,0.736530247,-0.44273646200000005,-0.270933644,-0.424828851,0.0,0.0,0.0,0.0
2465,3.273,1.07145536,0.574982468,0.733434015,-0.440922553,-0.260908732,-0.424033284,0.0,0.0,0.0,0.0
2468,3.324,0.969218415,0.618799387,0.732465575,-0.44035519799999995,-0.257773137,-0.423784447,0.0,0.0,0.0,0.0
2470,3.3139999999999996,0.989264875,0.60182558,0.731755268,-0.43958883600000004,-0.240639035,-0.422700442,0.0,0.0,0.0,0.0
2473,3.52,0.576307803,0.45014808100000003,0.725625585,-0.43637908799999997,-0.240639035,-0.421674396,0.0,0.0,0.0,0.0
2475,3.635,0.345773516,0.209639343,0.727130313,-0.4347339,-0.240639035,-0.420608605,0.0,0.0,0.0,0.0
2478,3.641,0.33374564,-0.350070944,0.727130313,-0.4347339,-0.240639035,-0.420608605,0.0,0.0,0.0,0.0
2480,3.7710000000000004,0.073141663,-0.954212187,0.728731256,-0.43494074299999996,-0.23931832,-0.418455124,0.0,0.0,0.0,0.0
2483,4.0169999999999995,-0.420001248,-1.706067979,0.72930872,-0.43725300899999997,-0.24510768600000002,-0.41831298899999997,0.0,0.0,0.0,0.0
2485,3.958,-0.301727135,-1.431492134,0.73315093,-0.45263789200000004,-0.283627781,-0.417367282,0.0,0.0,0.0,0.0
2488,4.17,-0.726712083,-1.640847461,0.734691193,-0.461089772,-0.317554856,-0.41684837700000005,0.0,0.0,0.0,0.0
2490,3.9189999999999996,-0.223545942,-0.95183091,0.7364022309999999,-0.47047874700000003,-0.35524356799999995,-0.416271939,0.0,0.0,0.0,0.0
2493,3.658,0.29966665800000003,-0.9439381990000001,0.737054565,-0.47870608,-0.35524356799999995,-0.42412920600000004,0.0,0.0,0.0,0.0
2495,3.6180000000000003,0.379852497,-0.290340908,0.739050973,-0.479086946,-0.360158394,-0.42785242,0.0,0.0,0.0,0.0
2498,3.432,0.752716649,0.28553714,0.7412969309999999,-0.479515421,-0.36568757399999996,-0.432041037,0.0,0.0,0.0,0.0
2500,3.32,0.977236999,0.4749741,0.743471537,-0.48131498,-0.35335058799999997,-0.440008002,0.0,0.0,0.0,0.0
2503,3.3539999999999996,0.909079036,0.37483471799999996,0.740547209,-0.474947065,-0.337172915,-0.45610966,0.0,0.0,0.0,0.0
2505,3.505,0.606377493,0.37791049,0.740547209,-0.474947065,-0.337172915,-0.45610966,0.0,0.0,0.0,0.0
2508,3.4530000000000003,0.7106190840000001,-0.029672115,0.7414083359999999,-0.47318302100000004,-0.32595753899999996,-0.464245532,0.0,0.0,0.0,0.0
2510,3.6860000000000004,0.243536571,-0.854842427,0.7422205409999999,-0.47492961200000006,-0.32595753899999996,-0.47243890200000005,0.0,0.0,0.0,0.0
2513,3.912,-0.20951342,-1.561431258,0.74830118,-0.4833312,-0.344792583,-0.480690381,0.0,0.0,0.0,0.0
2515,3.9589999999999996,-0.30373178100000003,-1.300718992,0.74830118,-0.4833312,-0.344792583,-0.480690381,0.0,0.0,0.0,0.0
2518,4.107,-0.600419386,-1.74308081,0.753797238,-0.50701315,-0.344792583,-0.489000589,0.0,0.0,0.0,0.0
2520,4.149,-0.684614517,-1.683714566,0.7659856840000001,-0.546537562,-0.558160377,-0.497370156,0.0,0.0,0.0,0.0
2523,4.121,-0.62848443,-1.631911514,0.771259328,-0.563891691,-0.558160377,-0.50102604,0.0,0.0,0.0,0.0
2525,4.127,-0.640512305,-2.065299189,0.774913715,-0.575917287,-0.558160377,-0.503559395,0.0,0.0,0.0,0.0
2528,4.062,-0.5102103170000001,-1.292176223,0.785689018,-0.622765126,-0.684828236,-0.508638274,0.0,0.0,0.0,0.0
2530,3.9019999999999997,-0.18946696,-1.207355053,0.78829862,-0.63543847,-0.684828236,-0.510140565,0.0,0.0,0.0,0.0
2533,3.984,-0.353847931,-0.610772824,0.791764245,-0.6603345939999999,-0.748012937,-0.513466917,0.0,0.0,0.0,0.0
2535,3.81,-0.00503953,0.047802577,0.7931548159999999,-0.663198359,-0.748012937,-0.515080757,0.0,0.0,0.0,0.0
2538,3.822,-0.029095282000000004,0.41157674299999997,0.794651255,-0.666280148,-0.748012937,-0.516817461,0.0,0.0,0.0,0.0
2540,3.68,0.255564447,0.471104669,0.7960064040000001,-0.6661304029999999,-0.748012937,-0.520192462,0.0,0.0,0.0,0.0
2543,3.4410000000000003,0.7346748359999999,0.678748949,0.79640177,-0.6657617020000001,-0.7428767340000001,-0.521584024,0.0,0.0,0.0,0.0
2545,3.321,0.975232353,0.76607009,0.796972323,-0.66522963,-0.735464682,-0.523592187,0.0,0.0,0.0,0.0
2548,3.218,1.181710889,1.011723811,0.796743463,-0.662282921,-0.720980328,-0.527016911,0.0,0.0,0.0,0.0
2550,3.2489999999999997,1.119566863,0.859082217,0.796743463,-0.662282921,-0.720980328,-0.527016911,0.0,0.0,0.0,0.0
2553,3.313,0.991269521,0.9167563009999999,0.797776673,-0.658994847,-0.720980328,-0.5304669089999999,0.0,0.0,0.0,0.0
2555,3.466,0.6845586859999999,0.9131652109999999,0.7988672929999999,-0.65779698,-0.7171307920000001,-0.531509575,0.0,0.0,0.0,0.0
2558,3.392,0.832902488,0.74688739,0.801222062,-0.6549574429999999,-0.70814854,-0.5348967579999999,0.0,0.0,0.0,0.0
2560,3.3989999999999996,0.818869967,0.679212217,0.801406622,-0.652414881,-0.70814854,-0.540971381,0.0,0.0,0.0,0.0
2563,3.415,0.7867956309999999,0.45454725,0.801648593,-0.651964939,-0.70814854,-0.541777976,0.0,0.0,0.0,0.0
2565,3.625,0.365819976,0.297733397,0.8024727759999999,-0.6504323870000001,-0.70814854,-0.544525329,0.0,0.0,0.0,0.0
2568,3.549,0.51817307,0.523976612,0.8056147709999999,-0.6489236270000001,-0.70814854,-0.547971723,0.0,0.0,0.0,0.0
2570,3.489,0.638451829,0.516058655,0.80584674,-0.6477750529999999,-0.70814854,-0.549574486,0.0,0.0,0.0,0.0
2573,3.4810000000000003,0.654488996,0.642071908,0.803545092,-0.6452151389999999,-0.70814854,-0.55278867,0.0,0.0,0.0,0.0
2575,3.426,0.764744525,0.680403615,0.802221307,-0.640663832,-0.70814854,-0.558060734,0.0,0.0,0.0,0.0
2578,3.333,0.9511766009999999,0.465683109,0.795183862,-0.63628798,-0.694806095,-0.5649155929999999,0.0,0.0,0.0,0.0
2580,3.2739999999999996,1.069450714,0.313548402,0.795183862,-0.63628798,-0.694806095,-0.5649155929999999,0.0,0.0,0.0,0.0
2583,3.3310000000000004,0.955185893,-0.032087275,0.794709393,-0.633755659,-0.6859632859999999,-0.5718763179999999,0.0,0.0,0.0,0.0
2585,3.2460000000000004,1.125580801,-0.107177511,0.794709393,-0.633755659,-0.6859632859999999,-0.5718763179999999,0.0,0.0,0.0,0.0
2588,3.3569999999999998,0.903065098,-0.254246807,0.79353416,-0.634784817,-0.6859632859999999,-0.5753971489999999,0.0,0.0,0.0,0.0
2590,3.469,0.678544748,-0.09575611699999999,0.79353416,-0.634784817,-0.6859632859999999,-0.5753971489999999,0.0,0.0,0.0,0.0
2593,3.534,0.54824276,-0.18159585399999997,0.79353416,-0.634784817,-0.6859632859999999,-0.5753971489999999,0.0,0.0,0.0,0.0
2595,3.54,0.536214884,-0.487490598,0.7942406129999999,-0.638024361,-0.6859632859999999,-0.57786328,0.0,0.0,0.0,0.0
2598,3.766,0.083164893,-0.941123358,0.794550594,-0.639445823,-0.6859632859999999,-0.578945381,0.0,0.0,0.0,0.0
2600,3.866,-0.117299705,-1.124912655,0.794550594,-0.639445823,-0.6859632859999999,-0.578945381,0.0,0.0,0.0,0.0
2603,3.8760000000000003,-0.137346165,-1.392055545,0.799345152,-0.662712437,-0.76494343,-0.582521332,0.0,0.0,0.0,0.0
2605,3.8310000000000004,-0.047137095999999996,-1.392029019,0.799345152,-0.662712437,-0.76494343,-0.582521332,0.0,0.0,0.0,0.0
2608,3.819,-0.023081344,-1.520285479,0.803892425,-0.691847373,-0.8500543490000001,-0.5792620310000001,0.0,0.0,0.0,0.0
2610,3.676,0.263583031,-1.3663466380000002,0.8100077090000001,-0.7094530309999999,-0.94721395,-0.575977066,0.0,0.0,0.0,0.0
2613,3.658,0.29966665800000003,-1.6068576630000002,0.8144484809999999,-0.718781838,-0.993960802,-0.572666132,0.0,0.0,0.0,0.0
2615,3.491,0.6344425370000001,-0.271302852,0.8144484809999999,-0.718781838,-0.993960802,-0.572666132,0.0,0.0,0.0,0.0
2618,3.4189999999999996,0.7787770470000001,0.102416723,0.814688036,-0.719062845,-0.993960802,-0.570431221,0.0,0.0,0.0,0.0
2620,3.31,0.997283459,0.294722602,0.8148061879999999,-0.719201442,-0.993960802,-0.5693289220000001,0.0,0.0,0.0,0.0
2623,3.252,1.113552925,0.560543335,0.81233372,-0.7164046190000001,-0.99200325,-0.562574407,0.0,0.0,0.0,0.0
2625,3.2510000000000003,1.1155575709999999,0.75888938,0.812227595,-0.711872724,-0.99200325,-0.555710949,0.0,0.0,0.0,0.0
2628,3.2,1.2177945159999999,0.8822823909999999,0.8123524590000001,-0.709915955,-0.99200325,-0.5522375389999999,0.0,0.0,0.0,0.0
2630,3.262,1.093506466,0.792230455,0.8123524590000001,-0.709915955,-0.99200325,-0.5522375389999999,0.0,0.0,0.0,0.0
2633,3.432,0.752716649,0.7145557229999999,0.812389798,-0.70979109,-0.991554357,-0.552023566,0.0,0.0,0.0,0.0
2635,3.4539999999999997,0.708614438,0.5499746320000001,0.812963496,-0.707872559,-0.9846571759999999,-0.54873589,0.0,0.0,0.0,0.0
2638,3.495,0.626423953,0.482102321,0.8130287629999999,-0.707788326,-0.9846571759999999,-0.5480595779999999,0.0,0.0,0.0,0.0
2640,3.661,0.29365272,0.27829046399999996,0.813304182,-0.7074328740000001,-0.9846571759999999,-0.545205656,0.0,0.0,0.0,0.0
2643,3.73,0.155332148,0.041908488,0.8130864309999999,-0.70755473,-0.9896983140000001,-0.544061427,0.0,0.0,0.0,0.0
2645,3.839,-0.06317426400000001,-0.017523446,0.81262686,-0.707811911,-1.000337836,-0.541646486,0.0,0.0,0.0,0.0
2648,3.73,0.155332148,0.150015081,0.814113305,-0.714394097,-1.000337836,-0.537002815,0.0,0.0,0.0,0.0
2650,3.563,0.49010802600000003,0.21308538600000002,0.815824635,-0.716481624,-1.000337836,-0.536233043,0.0,0.0,0.0,0.0
2653,3.4819999999999998,0.65248435,0.412393615,0.8188987590000001,-0.7166201059999999,-1.000337836,-0.536340143,0.0,0.0,0.0,0.0
2655,3.36,0.89705116,0.645825238,0.8188987590000001,-0.7166201059999999,-1.000337836,-0.536340143,0.0,0.0,0.0,0.0
2658,3.23,1.1576551370000001,0.880192385,0.8165371709999999,-0.71382926,-1.000337836,-0.536405525,0.0,0.0,0.0,0.0
2660,3.216,1.185720181,0.87114598,0.816532245,-0.7113151120000001,-0.9900184409999999,-0.536471457,0.0,0.0,0.0,0.0
2663,3.1239999999999997,1.370147611,0.908877982,0.815410642,-0.708254065,-0.9900184409999999,-0.536537944,0.0,0.0,0.0,0.0
2665,3.215,1.187724827,1.014038899,0.8192487279999999,-0.7048168359999999,-0.981817093,-0.536604995,0.0,0.0,0.0,0.0
2668,3.194,1.229822392,0.905893811,0.81591845,-0.700546149,-0.981817093,-0.536692129,0.0,0.0,0.0,0.0
