1313 L* Age (ka),1313 L* Depth (amcd),1313 L*,1313 L* Norm Detrend,LRO4 Age (ka),LRO4 Depth (amcd),LRO4 d18O,LRO4 d18O Norm Detrend,Alkane Age (kyr),Alkane Depth (amcd),Alkanes (ng/g),Alkanol Age (kyr),  Alkanol Depth (amcd),Alkanol (ng/g),  SST Depth (amcd),SST Age (kyr),SST (°C),Color Age (ka),Red Norm,Green Norm,Blue Norm,Grey Norm
1815.185,86.8,77.66,0.8833,3430.0,0.0,3.108,0.3235,929.82,44.41,171.98,0.0,0.0,0.0,46.98,990.2,16.37,3430.0,0.0,0.0,0.0,0.0
1816.204,86.85,77.94,0.9321,3435.0,0.0,2.915,0.8884,930.38,44.43,214.19,0.0,0.0,0.0,47.08,991.76,17.19,3435.0,0.0,0.0,0.0,0.0
1817.2220000000002,86.9,78.11,0.9614,3440.0,0.0,2.9530000000000003,0.7717,930.93,44.45,250.54,0.0,0.0,0.0,47.16,993.02,17.0,3440.0,0.0,0.0,0.0,0.0
1818.241,86.95,78.01,0.9429,3445.0,0.0,3.06,0.4514,931.49,44.47,463.21,0.0,0.0,0.0,47.24,994.27,16.58,3445.0,0.0,0.0,0.0,0.0
1819.259,87.0,77.5,0.8518,3450.0,0.0,3.032,0.5294,932.61,44.51,255.05,0.0,0.0,0.0,47.32,995.53,16.74,3450.0,0.0,0.0,0.0,0.0
1820.2779999999998,87.05,78.53,1.0335,3455.0,0.0,3.074,0.4009,933.16,44.53,207.99,0.0,0.0,0.0,47.38,996.47,16.65,3455.0,0.0,0.0,0.0,0.0
1821.296,87.1,77.91,0.9229,3460.0,0.0,3.202,0.0186,933.72,44.55,230.7,0.0,0.0,0.0,47.48,998.04,17.48,3460.0,0.0,0.0,0.0,0.0
1822.315,87.15,76.97,0.7556,3465.0,0.0,3.217,-0.0302,934.28,44.57,240.31,0.0,0.0,0.0,47.68,1001.18,17.94,3465.0,0.0,0.0,0.0,0.0
1823.3329999999999,87.2,77.38,0.8274,3470.0,0.0,3.1489999999999996,0.1658,935.39,44.61,182.17,0.0,0.0,0.0,47.88,1004.46,13.78,3470.0,0.0,0.0,0.0,0.0
1824.352,87.25,72.06,-0.1155,3475.0,0.0,2.998,0.6068,935.95,44.63,94.96,0.0,0.0,0.0,47.98,1006.76,17.6,3475.0,0.0,0.0,0.0,0.0
